name,category,description,generation_id,cost,berry_firmness,berry_size,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness,,
shoal-salt,collectibles,No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.,4,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-salt','collectibles','No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.','4','20','','','','','','','','','');"
shoal-salt,collectibles,No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.,5,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-salt','collectibles','No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.','5','20','','','','','','','','','');"
shoal-salt,collectibles,No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.,6,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-salt','collectibles','No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.','6','20','','','','','','','','','');"
shoal-shell,collectibles,No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.,3,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-shell','collectibles','No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.','3','20','','','','','','','','','');"
shoal-shell,collectibles,No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.,4,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-shell','collectibles','No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.','4','20','','','','','','','','','');"
shoal-shell,collectibles,No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.,5,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-shell','collectibles','No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.','5','20','','','','','','','','','');"
shoal-shell,collectibles,No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.,6,20,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('shoal-shell','collectibles','No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.','6','20','','','','','','','','','');"
red-shard,collectibles,No effect. Can be traded for items or moves.,3,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('red-shard','collectibles','No effect. Can be traded for items or moves.','3','200','','','','','','','','','');"
red-shard,collectibles,No effect. Can be traded for items or moves.,4,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('red-shard','collectibles','No effect. Can be traded for items or moves.','4','200','','','','','','','','','');"
red-shard,collectibles,No effect. Can be traded for items or moves.,5,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('red-shard','collectibles','No effect. Can be traded for items or moves.','5','200','','','','','','','','','');"
red-shard,collectibles,No effect. Can be traded for items or moves.,6,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('red-shard','collectibles','No effect. Can be traded for items or moves.','6','200','','','','','','','','','');"
blue-shard,collectibles,No effect. Can be traded for items or moves.,3,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('blue-shard','collectibles','No effect. Can be traded for items or moves.','3','200','','','','','','','','','');"
blue-shard,collectibles,No effect. Can be traded for items or moves.,4,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('blue-shard','collectibles','No effect. Can be traded for items or moves.','4','200','','','','','','','','','');"
blue-shard,collectibles,No effect. Can be traded for items or moves.,5,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('blue-shard','collectibles','No effect. Can be traded for items or moves.','5','200','','','','','','','','','');"
blue-shard,collectibles,No effect. Can be traded for items or moves.,6,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('blue-shard','collectibles','No effect. Can be traded for items or moves.','6','200','','','','','','','','','');"
yellow-shard,collectibles,No effect. Can be traded for items or moves.,3,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('yellow-shard','collectibles','No effect. Can be traded for items or moves.','3','200','','','','','','','','','');"
yellow-shard,collectibles,No effect. Can be traded for items or moves.,4,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('yellow-shard','collectibles','No effect. Can be traded for items or moves.','4','200','','','','','','','','','');"
yellow-shard,collectibles,No effect. Can be traded for items or moves.,5,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('yellow-shard','collectibles','No effect. Can be traded for items or moves.','5','200','','','','','','','','','');"
yellow-shard,collectibles,No effect. Can be traded for items or moves.,6,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('yellow-shard','collectibles','No effect. Can be traded for items or moves.','6','200','','','','','','','','','');"
green-shard,collectibles,No effect. Can be traded for items or moves.,3,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('green-shard','collectibles','No effect. Can be traded for items or moves.','3','200','','','','','','','','','');"
green-shard,collectibles,No effect. Can be traded for items or moves.,4,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('green-shard','collectibles','No effect. Can be traded for items or moves.','4','200','','','','','','','','','');"
green-shard,collectibles,No effect. Can be traded for items or moves.,5,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('green-shard','collectibles','No effect. Can be traded for items or moves.','5','200','','','','','','','','','');"
green-shard,collectibles,No effect. Can be traded for items or moves.,6,200,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('green-shard','collectibles','No effect. Can be traded for items or moves.','6','200','','','','','','','','','');"
super-repel,spelunking,"For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",3,500,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('super-repel','spelunking','For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','3','500','','','','','','','','','');"
super-repel,spelunking,"For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",4,500,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('super-repel','spelunking','For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','4','500','','','','','','','','','');"
super-repel,spelunking,"For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",5,500,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('super-repel','spelunking','For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','5','500','','','','','','','','','');"
super-repel,spelunking,"For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",6,500,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('super-repel','spelunking','For 200 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','6','500','','','','','','','','','');"
max-repel,spelunking,"For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",3,700,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('max-repel','spelunking','For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','3','700','','','','','','','','','');"
max-repel,spelunking,"For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",4,700,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('max-repel','spelunking','For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','4','700','','','','','','','','','');"
max-repel,spelunking,"For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",5,700,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('max-repel','spelunking','For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','5','700','','','','','','','','','');"
max-repel,spelunking,"For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",6,700,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('max-repel','spelunking','For 250 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','6','700','','','','','','','','','');"
escape-rope,spelunking,Transports user to the outside entrance of a cave.,3,550,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('escape-rope','spelunking','Transports user to the outside entrance of a cave.','3','550','','','','','','','','','');"
escape-rope,spelunking,Transports user to the outside entrance of a cave.,4,550,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('escape-rope','spelunking','Transports user to the outside entrance of a cave.','4','550','','','','','','','','','');"
escape-rope,spelunking,Transports user to the outside entrance of a cave.,5,550,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('escape-rope','spelunking','Transports user to the outside entrance of a cave.','5','550','','','','','','','','','');"
escape-rope,spelunking,Transports user to the outside entrance of a cave.,6,550,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('escape-rope','spelunking','Transports user to the outside entrance of a cave.','6','550','','','','','','','','','');"
repel,spelunking,"For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",3,350,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('repel','spelunking','For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','3','350','','','','','','','','','');"
repel,spelunking,"For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",4,350,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('repel','spelunking','For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','4','350','','','','','','','','','');"
repel,spelunking,"For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",5,350,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('repel','spelunking','For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','5','350','','','','','','','','','');"
repel,spelunking,"For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''",6,350,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('repel','spelunking','For 100 steps, prevents wild encounters of level lower than your party''''''''s lead Pok  mon.''''','6','350','','','','','','','','','');"
sun-stone,evolution,"Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''",3,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('sun-stone','evolution','Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''','3','2100','','','','','','','','','');"
sun-stone,evolution,"Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''",4,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('sun-stone','evolution','Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''','4','2100','','','','','','','','','');"
sun-stone,evolution,"Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''",5,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('sun-stone','evolution','Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''','5','2100','','','','','','','','','');"
sun-stone,evolution,"Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''",6,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('sun-stone','evolution','Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.''''','6','2100','','','','','','','','','');"
moon-stone,evolution,"Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''",3,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('moon-stone','evolution','Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''','3','2100','','','','','','','','','');"
moon-stone,evolution,"Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''",4,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('moon-stone','evolution','Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''','4','2100','','','','','','','','','');"
moon-stone,evolution,"Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''",5,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('moon-stone','evolution','Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''','5','2100','','','','','','','','','');"
moon-stone,evolution,"Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''",6,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('moon-stone','evolution','Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.''''','6','2100','','','','','','','','','');"
fire-stone,evolution,"Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''",3,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('fire-stone','evolution','Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''','3','2100','','','','','','','','','');"
fire-stone,evolution,"Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''",4,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('fire-stone','evolution','Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''','4','2100','','','','','','','','','');"
fire-stone,evolution,"Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''",5,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('fire-stone','evolution','Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''','5','2100','','','','','','','','','');"
fire-stone,evolution,"Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''",6,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('fire-stone','evolution','Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.''''','6','2100','','','','','','','','','');"
thunder-stone,evolution,"Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''",3,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('thunder-stone','evolution','Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''','3','2100','','','','','','','','','');"
thunder-stone,evolution,"Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''",4,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('thunder-stone','evolution','Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''','4','2100','','','','','','','','','');"
thunder-stone,evolution,"Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''",5,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('thunder-stone','evolution','Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''','5','2100','','','','','','','','','');"
thunder-stone,evolution,"Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''",6,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('thunder-stone','evolution','Evolves an Eelektrik into Eelektross, an Eevee into Jolteon,or a Pikachu into Raichu.''''','6','2100','','','','','','','','','');"
water-stone,evolution,"Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''",3,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('water-stone','evolution','Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''','3','2100','','','','','','','','','');"
water-stone,evolution,"Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''",4,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('water-stone','evolution','Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''','4','2100','','','','','','','','','');"
water-stone,evolution,"Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''",5,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('water-stone','evolution','Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''','5','2100','','','','','','','','','');"
water-stone,evolution,"Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''",6,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('water-stone','evolution','Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.''''','6','2100','','','','','','','','','');"
leaf-stone,evolution,"Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.''''",3,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('leaf-stone','evolution','Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.''''','3','2100','','','','','','','','','');"
leaf-stone,evolution,"Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.''''",4,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('leaf-stone','evolution','Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.''''','4','2100','','','','','','','','','');"
leaf-stone,evolution,"Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.''''",5,2100,,,,,,,,,,,"insert into items (name,category,description,generation_id,cost,berry_size,berry_firmness,berry_smoothness,berry_growth_time,berry_bitterness,berry_dryness,berry_sweetness,berry_sourness,berry_spiciness) values('leaf-stone','evolution','Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.''''','5','2100','','','','','','','','','');"
